trading_date,sector,sentiment_score,covered_tickers,total_tickers,headline_count,coverage_ratio,score_100,lagged_sentiment_score,lagged_score_100,sentiment_z,sentiment_z_21d_mean
2022-02-16,Comm,0.06069,3,5,4,0.6,53.034499999999994,0.170512,58.5256,0.9710613880003511,0.5213465023098754
2022-02-16,Consumer,0.15120733333333333,5,5,24,1.0,57.56036666666666,0.19891805555555556,59.94590277777778,1.1756577957048893,-0.22183795979320037
2022-02-16,Energy,0.15180200000000002,5,5,22,1.0,57.5901,0.085094,54.2547,0.08924180217814155,0.46445843116727953
2022-02-16,Financials,0.026989999999999997,3,5,21,0.6,51.349500000000006,0.1900393333333333,59.50196666666666,0.9185794896759575,0.3416979093648948
2022-02-16,Healthcare,0.16407466666666667,4,5,14,0.8,58.20373333333333,0.023863333333333337,51.19316666666667,-0.7381164026118869,-0.08840542867344645
2022-02-16,Industrials,0.059617142857142855,4,5,13,0.8,52.98085714285714,0.10735666666666668,55.36783333333334,0.307833813977253,0.24209003977034496
2022-02-16,Materials,-0.003920000000000002,3,5,3,0.6,49.803999999999995,0.0,50.0,-0.6986520739027106,0.09226643625709706
2022-02-16,RealEstate,0.25010000000000004,3,5,4,0.6,62.505,0.1349,56.745000000000005,0.8575692721661197,0.9631257847100789
2022-02-16,Tech,0.15026913725490196,5,5,34,1.0,57.513456862745095,0.13049607843137254,56.52480392156862,0.32643212207625644,0.3225963121567134
2022-02-16,Utilities,0.12082666666666667,4,5,6,0.8,56.041333333333334,0.2973,64.865,2.0786691933477384,1.2502822312336872
2022-02-17,Comm,0.21689285714285714,5,5,13,1.0,60.84464285714286,0.06069,53.034499999999994,-0.22094211577771347,0.6045109700713847
2022-02-17,Consumer,0.04430949275362319,5,5,37,1.0,52.21547463768116,0.15120733333333333,57.56036666666666,0.5953566921590329,-0.14851690078704374
2022-02-17,Energy,0.076641,4,5,18,0.8,53.832049999999995,0.15180200000000002,57.5901,0.7209664612929335,0.4332632196524031
2022-02-17,Financials,-0.04934054545454545,5,5,28,1.0,47.53297272727273,0.026989999999999997,51.349500000000006,-0.6604691846898098,0.29264918061475254
2022-02-17,Healthcare,0.08297428571428571,4,5,14,0.8,54.148714285714284,0.16407466666666667,58.20373333333333,0.6250728059474578,-0.10435296537182814
2022-02-17,Industrials,0.08167500000000001,5,5,16,1.0,54.083749999999995,0.059617142857142855,52.98085714285714,-0.21324705464634913,0.23808901080809003
2022-02-17,Materials,0.04588,4,5,6,0.8,52.294,-0.003920000000000002,49.803999999999995,-0.7530184359473405,0.08099537201134827
2022-02-17,RealEstate,0.04166,5,5,12,1.0,52.083,0.25010000000000004,62.505,2.1326380484491,1.1165974059598536
2022-02-17,Tech,0.1159877777777778,5,5,44,1.0,55.79938888888889,0.15026913725490196,57.513456862745095,0.519790912164781,0.30578656618006683
2022-02-17,Utilities,0.135155,5,5,12,1.0,56.757749999999994,0.12082666666666667,56.041333333333334,0.27687857378975594,1.1286411697315277
2022-02-18,Comm,0.0,3,5,4,0.6,50.0,0.21689285714285714,60.84464285714286,1.4736960285118763,0.6829007413548746
2022-02-18,Consumer,0.014285833333333336,5,5,21,1.0,50.71429166666667,0.04430949275362319,52.21547463768116,-0.7005163165247265,-0.16038274786236206
2022-02-18,Energy,0.058819333333333335,4,5,11,0.8,52.94096666666667,0.076641,53.832049999999995,0.007758393454997524,0.3933392136827003
2022-02-18,Financials,0.05961333333333334,5,5,18,1.0,52.980666666666664,-0.04934054545454545,47.53297272727273,-1.398458956594464,0.1956872958889973
2022-02-18,Healthcare,0.252775,5,5,16,1.0,62.63875,0.08297428571428571,54.148714285714284,-0.1640593643674128,-0.09745411311449355
2022-02-18,Industrials,0.023854999999999998,5,5,12,1.0,51.19275,0.08167500000000001,54.083749999999995,0.027793080121277767,0.22226408620963495
2022-02-18,Materials,-0.15641599999999997,5,5,10,1.0,42.1792,0.04588,52.294,-0.04865076404988702,0.05548394615074497
2022-02-18,RealEstate,-0.01779,3,5,4,0.6,49.1105,0.04166,52.083,-0.1803262738141545,1.0208762393776138
2022-02-18,Tech,0.19509266666666666,5,5,35,1.0,59.75463333333333,0.1159877777777778,55.79938888888889,0.18313023628299774,0.2965353963535373
2022-02-18,Utilities,0.006004999999999999,4,5,8,0.8,50.300250000000005,0.135155,56.757749999999994,0.4221849105790575,1.1077587172687733
2022-02-22,Comm,-0.06219857142857142,3,5,12,0.6,46.89007142857143,0.0,50.0,-0.8808481373579324,0.554648516705698
2022-02-22,Consumer,0.08880880952380953,5,5,26,1.0,54.440440476190474,0.014285833333333336,50.71429166666667,-1.0634717824431916,-0.21170744421253151
2022-02-22,Energy,0.04156674999999999,4,5,31,0.8,52.0783375,0.058819333333333335,52.94096666666667,-0.16127561002635388,0.3794809848566766
2022-02-22,Financials,0.06306714285714285,4,5,18,0.8,53.15335714285714,0.05961333333333334,52.980666666666664,-0.34089464085649523,0.17182833787263585
2022-02-22,Healthcare,0.1372490476190476,5,5,21,1.0,56.86245238095238,0.252775,62.63875,1.4881156781786529,0.0028113505612361693
2022-02-22,Industrials,0.0457425,4,5,15,0.8,52.287125,0.023854999999999998,51.19275,-0.6041131242001849,0.1662243507719506
2022-02-22,Materials,0.24778333333333333,4,5,10,0.8,62.38916666666666,-0.15641599999999997,42.1792,-2.9080638203248004,-0.025335967308045666
2022-02-22,RealEstate,0.15324900000000002,4,5,12,0.8,57.66245,-0.01779,49.1105,-0.8373079734920618,0.8588477339884322
2022-02-22,Tech,0.1445880714285714,5,5,40,1.0,57.22940357142857,0.19509266666666666,59.75463333333333,0.959087132869622,0.2856492084704187
2022-02-22,Utilities,0.059753999999999995,5,5,19,1.0,52.987700000000004,0.006004999999999999,50.300250000000005,-0.8915158049400131,0.9554530469652062
2022-02-23,Comm,-0.13194,4,5,4,0.8,43.403000000000006,-0.06219857142857142,46.89007142857143,-1.553511033515276,0.4123240067789686
2022-02-23,Consumer,-0.02577333333333332,5,5,11,1.0,48.711333333333336,0.08880880952380953,54.440440476190474,-0.15816600903719813,-0.2616241355345286
2022-02-23,Energy,0.119048,5,5,23,1.0,55.952400000000004,0.04156674999999999,52.0783375,-0.3249000643243332,0.3531747674517309
2022-02-23,Financials,-0.04903583333333333,4,5,17,0.8,47.548208333333335,0.06306714285714285,53.15335714285714,-0.30711165842361515,0.06171384898001044
2022-02-23,Healthcare,0.10403,4,5,6,0.8,55.2015,0.1372490476190476,56.86245238095238,0.36097824423530134,0.1037879880395966
2022-02-23,Industrials,-0.06950999999999999,4,5,9,0.8,46.5245,0.0457425,52.287125,-0.364011980968497,0.16452503155279152
2022-02-23,Materials,0.13616,4,5,4,0.8,56.808,0.24778333333333333,62.38916666666666,2.7914595318395805,0.06201983895783329
2022-02-23,RealEstate,0.05957000000000001,5,5,11,1.0,52.9785,0.15324900000000002,57.66245,1.055188369733896,0.8117583349500832
2022-02-23,Tech,0.21207666666666664,5,5,22,1.0,60.603833333333334,0.1445880714285714,57.22940357142857,0.46182027386319147,0.3118000141201785
2022-02-23,Utilities,0.060826666666666675,3,5,10,0.6,53.04133333333333,0.059753999999999995,52.987700000000004,-0.3433905571443231,0.8850777777521709
2022-02-24,Comm,0.07209,3,5,5,0.6,53.6045,-0.13194,43.403000000000006,-2.3034883246812132,0.2708925112373595
2022-02-24,Consumer,0.018061666666666667,5,5,23,1.0,50.903083333333335,-0.02577333333333332,48.711333333333336,-1.5479896703495657,-0.34995435363715116
2022-02-24,Energy,-0.06167155555555557,5,5,27,1.0,46.916422222222224,0.119048,55.952400000000004,0.411568199438189,0.38689977531263836
2022-02-24,Financials,0.027917142857142852,5,5,19,1.0,51.39585714285714,-0.04903583333333333,47.548208333333335,-1.3927908308092458,-0.054991954845655076
2022-02-24,Healthcare,0.153125,3,5,6,0.6,57.65625,0.10403,55.2015,0.03750949268135451,0.15248885039624643
2022-02-24,Industrials,0.03842333333333333,4,5,11,0.8,51.921166666666664,-0.06950999999999999,46.5245,-1.624917235273825,0.05054510158121815
2022-02-24,Materials,0.004879999999999998,1,5,4,0.2,50.244,0.13616,56.808,1.2116967861916104,0.06081067852001819
2022-02-24,RealEstate,0.218544,3,5,8,0.6,60.927200000000006,0.05957000000000001,52.9785,0.01742493392990202,0.7658214515228239
2022-02-24,Tech,0.092805,5,5,19,1.0,54.64025,0.21207666666666664,60.603833333333334,1.123996476873307,0.34228910438214355
2022-02-24,Utilities,0.04974666666666666,4,5,8,0.8,52.48733333333333,0.060826666666666675,53.04133333333333,-0.33211726840406575,0.9274509600005054
2022-02-25,Comm,0.08038,4,5,7,0.8,54.01899999999999,0.07209,53.6045,-0.0904634095746516,0.30991718707278804
2022-02-25,Consumer,0.06831666666666665,5,5,14,1.0,53.41583333333333,0.018061666666666667,50.903083333333335,-1.0120710460235847,-0.3848858918526334
2022-02-25,Energy,0.09875564102564102,4,5,35,0.8,54.93778205128205,-0.06167155555555557,46.916422222222224,-1.3071841617793978,0.29270384675530725
2022-02-25,Financials,0.009335999999999997,4,5,16,0.8,50.4668,0.027917142857142852,51.39585714285714,-0.6441814010358637,-0.1493919488558271
2022-02-25,Healthcare,0.00373,5,5,10,1.0,50.1865,0.153125,57.65625,0.5154192574993507,0.23837500511104417
2022-02-25,Industrials,0.06296666666666667,5,5,14,1.0,53.14833333333333,0.03842333333333333,51.921166666666664,-0.44005989396038137,0.021878997641596135
2022-02-25,Materials,0.0,3,5,4,0.6,50.0,0.004879999999999998,50.244,-0.6217402454956065,-0.024165595193418047
2022-02-25,RealEstate,0.07417666666666667,4,5,7,0.8,53.70883333333334,0.218544,60.927200000000006,1.7766300790860952,0.762848323632927
2022-02-25,Tech,-0.03499428571428572,4,5,16,0.8,48.25028571428571,0.092805,54.64025,-0.04924008976929297,0.35460470584195936
2022-02-25,Utilities,0.06364,2,5,2,0.4,53.181999999999995,0.04974666666666666,52.48733333333333,-0.4446489161053515,0.8307117214945847
2022-02-28,Comm,0.19241666666666668,4,5,16,0.8,59.62083333333334,0.08038,54.01899999999999,-0.0009217406031322723,0.18135751985027188
2022-02-28,Consumer,0.18956305494505493,5,5,34,1.0,59.47815274725274,0.06831666666666665,53.41583333333333,-0.40134601376700874,-0.40850674514854085
2022-02-28,Energy,0.11808533333333333,5,5,38,1.0,55.90426666666667,0.09875564102564102,54.93778205128205,0.22044921966317743,0.2631188713440638
2022-02-28,Financials,-0.013963690476190477,4,5,35,0.8,49.30181547619048,0.009335999999999997,50.4668,-0.8232864376413299,-0.18630194500552263
2022-02-28,Healthcare,0.08147166666666668,3,5,14,0.6,54.07358333333333,0.00373,50.1865,-0.9405450272148599,0.20028572284517987
2022-02-28,Industrials,0.145776,4,5,10,0.8,57.288799999999995,0.06296666666666667,53.14833333333333,-0.17118707708293351,-0.006657954510836572
2022-02-28,Materials,0.0,3,5,3,0.6,50.0,0.0,50.0,-0.6890350717939647,-0.03740812194502165
2022-02-28,RealEstate,0.01513,3,5,5,0.6,50.7565,0.07417666666666667,53.70883333333334,0.1754213556609584,0.8004449803807872
2022-02-28,Tech,0.15711954545454546,5,5,24,1.0,57.85597727272728,-0.03499428571428572,48.25028571428571,-1.3049562971475606,0.29655756526394433
2022-02-28,Utilities,0.16194666666666666,3,5,8,0.6,58.09733333333333,0.06364,53.181999999999995,-0.3025215298729426,0.7883166580425565
2022-03-01,Comm,0.043699999999999996,4,5,5,0.8,52.185,0.19241666666666668,59.62083333333334,1.209187113127922,0.20468249284140036
2022-03-01,Consumer,0.03949452380952381,5,5,22,1.0,51.9747261904762,0.18956305494505493,59.47815274725274,1.0691151061917346,-0.31063162136862765
2022-03-01,Energy,0.09878067355889723,5,5,49,1.0,54.93903367794486,0.11808533333333333,55.90426666666667,0.40406788233494745,0.2731571576294433
2022-03-01,Financials,-0.0969582380952381,4,5,29,0.8,45.1520880952381,-0.013963690476190477,49.30181547619048,-1.047723869973644,-0.285676877530784
2022-03-01,Healthcare,0.05942666666666667,5,5,11,1.0,52.971333333333334,0.08147166666666668,54.07358333333333,-0.18149555565877867,0.15333567211346957
2022-03-01,Industrials,0.11884733333333335,4,5,16,0.8,55.942366666666665,0.145776,57.288799999999995,0.7353320295971211,-0.017931600654513685
2022-03-01,Materials,0.07224,3,5,3,0.6,53.612,0.0,50.0,-0.6881001719616211,-0.12312372562796378
2022-03-01,RealEstate,0.04046,4,5,5,0.8,52.022999999999996,0.01513,50.7565,-0.4774499084974816,0.6425342356996683
2022-03-01,Tech,0.1823533333333333,5,5,13,1.0,59.117666666666665,0.15711954545454546,57.85597727272728,0.584788919856417,0.3033909077927493
2022-03-01,Utilities,0.2208466666666667,4,5,7,0.8,61.04233333333333,0.16194666666666666,58.09733333333333,0.7008178499276997,0.7038345113404686
2022-03-02,Comm,0.087284,2,5,6,0.4,54.3642,0.043699999999999996,52.185,-0.39915550150568235,0.3024015773824213
2022-03-02,Consumer,0.1374920634920635,5,5,22,1.0,56.87460317460318,0.03949452380952381,51.9747261904762,-0.7522345568595362,-0.28767883246110004
2022-03-02,Energy,0.1700267857142857,5,5,42,1.0,58.50133928571428,0.09878067355889723,54.93903367794486,0.21990148415047883,0.2545146108454372
2022-03-02,Financials,0.09101619047619047,4,5,13,0.8,54.55080952380953,-0.0969582380952381,45.1520880952381,-1.849618051907147,-0.3804898035070997
2022-03-02,Healthcare,0.07011999999999999,4,5,10,0.8,53.506,0.05942666666666667,52.971333333333334,-0.3962942223292818,0.0789430504446265
2022-03-02,Industrials,0.107298,4,5,21,0.8,55.364900000000006,0.11884733333333335,55.942366666666665,0.43942944319193317,-0.033409746186841956
2022-03-02,Materials,0.07998999999999999,1,5,2,0.2,53.9995,0.07224,53.612,0.3217568408312582,-0.07460352287791987
2022-03-02,RealEstate,0.06597,5,5,7,1.0,53.298500000000004,0.04046,52.022999999999996,-0.196713050361246,0.6637602011608126
2022-03-02,Tech,0.168564,4,5,21,0.8,58.4282,0.1823533333333333,59.117666666666665,0.8320071554425338,0.30053949986807144
2022-03-02,Utilities,0.0,2,5,2,0.4,50.0,0.2208466666666667,61.04233333333333,1.3011047993368041,0.697937219812139
2022-03-03,Comm,-0.03147,5,5,11,1.0,48.4265,0.087284,54.3642,0.07218445179542864,0.28203545597678553
2022-03-03,Consumer,0.08782028571428571,5,5,17,1.0,54.39101428571429,0.1374920634920635,56.87460317460318,0.4373220568393534,-0.2817571631914408
2022-03-03,Energy,0.052085787545787555,5,5,31,1.0,52.60428937728938,0.1700267857142857,58.50133928571428,0.8983792128613876,0.2605422364379891
2022-03-03,Financials,0.21699000000000002,4,5,11,0.8,60.8495,0.09101619047619047,54.55080952380953,-0.025386260717251714,-0.3645854914008015
2022-03-03,Healthcare,0.004980000000000001,4,5,10,0.8,50.249,0.07011999999999999,53.506,-0.29151757824551167,0.02372201038406014
2022-03-03,Industrials,0.13850166666666666,4,5,20,0.8,56.92508333333334,0.107298,55.364900000000006,0.3123927135229231,-0.05996714722804296
2022-03-03,Materials,0.0,1,5,1,0.2,50.0,0.07998999999999999,53.9995,0.4297596564931879,0.0003168705335413522
2022-03-03,RealEstate,0.178815,4,5,8,0.8,58.940749999999994,0.06597,53.298500000000004,0.08591352143096602,0.45586016542114727
2022-03-03,Tech,0.0946201515151515,5,5,27,1.0,54.73100757575757,0.168564,58.4282,0.695188585295954,0.3300584796195739
2022-03-03,Utilities,-0.06364,2,5,2,0.4,46.818,0.0,50.0,-0.9550629060773616,0.628248842055668
2022-03-04,Comm,0.02787,4,5,11,0.8,51.3935,-0.03147,48.4265,-1.2121663365198945,0.24676312979472184
2022-03-04,Consumer,0.06761485714285716,5,5,26,1.0,53.38074285714286,0.08782028571428571,54.39101428571429,-0.16600258989572905,-0.1873493988305639
2022-03-04,Energy,0.06678700000000001,4,5,26,0.8,53.339349999999996,0.052085787545787555,52.60428937728938,-0.2268100797080806,0.24390179399276357
2022-03-04,Financials,0.09484166666666667,4,5,14,0.8,54.74208333333333,0.21699000000000002,60.8495,1.1932789543255373,-0.2852396992407503
2022-03-04,Healthcare,0.12219,5,5,8,1.0,56.109500000000004,0.004980000000000001,50.249,-0.927465141448254,-0.005876680852565748
2022-03-04,Industrials,0.13381666666666664,5,5,11,1.0,56.69083333333334,0.13850166666666666,56.92508333333334,0.6542887078358494,0.010191705065461193
2022-03-04,Materials,-0.002059999999999995,4,5,6,0.8,49.897000000000006,0.0,50.0,-0.6896303072978442,-0.033578425291615165
2022-03-04,RealEstate,0.17106666666666667,2,5,5,0.4,58.553333333333335,0.178815,58.940749999999994,1.3363609975156936,0.5191946115713513
2022-03-04,Tech,0.047165761904761905,5,5,26,1.0,52.358288095238095,0.0946201515151515,54.73100757575757,-0.032854575219411486,0.29918817281070303
2022-03-04,Utilities,0.15630666666666668,4,5,7,0.8,57.81533333333333,-0.06364,46.818,-1.6026660702992956,0.44899590762611413
2022-03-07,Comm,0.05576333333333333,4,5,13,0.8,52.78816666666667,0.02787,51.3935,-0.5679655714161351,0.18000959281170123
2022-03-07,Consumer,0.11276535714285714,5,5,24,1.0,55.63826785714285,0.06761485714285716,53.38074285714286,-0.4112914025803492,-0.11235884585534477
2022-03-07,Energy,0.06305952014652015,5,5,52,1.0,53.152976007326004,0.06678700000000001,53.339349999999996,-0.08640210715650314,0.21273693389516332
2022-03-07,Financials,0.001673230769230763,4,5,30,0.8,50.08366153846154,0.09484166666666667,54.74208333333333,0.009458610655135816,-0.35351383428948113
2022-03-07,Healthcare,0.1725516666666667,5,5,14,1.0,58.627583333333334,0.12219,56.109500000000004,0.2190748932529651,0.03627935516410745
2022-03-07,Industrials,0.14062333333333335,4,5,15,0.8,57.031166666666664,0.13381666666666664,56.69083333333334,0.6020281332493044,0.034875778041060415
2022-03-07,Materials,0.04526,4,5,4,0.8,52.263000000000005,-0.002059999999999995,49.897000000000006,-0.7175306911804589,-0.08198719124478064
2022-03-07,RealEstate,0.05440666666666667,3,5,6,0.6,52.720333333333336,0.17106666666666667,58.553333333333335,1.2471589095607922,0.5453323312706816
2022-03-07,Tech,0.025476333333333333,5,5,37,1.0,51.27381666666667,0.047165761904761905,52.358288095238095,-0.49987729809219417,0.23116517246236512
2022-03-07,Utilities,0.131465,3,5,6,0.6,56.573249999999994,0.15630666666666668,57.81533333333333,0.643304020652484,0.4539752612068612
2022-03-08,Comm,0.046473333333333325,3,5,5,0.6,52.32366666666667,0.05576333333333333,52.78816666666667,-0.26556561538645057,0.10676408696780067
2022-03-08,Consumer,0.17687952380952382,5,5,20,1.0,58.84397619047619,0.11276535714285714,55.63826785714285,0.13802768651380953,-0.13115580999731483
2022-03-08,Energy,0.13011577777777777,5,5,39,1.0,56.50578888888889,0.06305952014652015,53.152976007326004,-0.1219002061589217,0.1953955380310466
2022-03-08,Financials,0.06994,4,5,13,0.8,53.49699999999999,0.001673230769230763,50.08366153846154,-0.8923173255566744,-0.4536582414395807
2022-03-08,Healthcare,-0.085295,5,5,11,1.0,45.73525,0.1725516666666667,58.627583333333334,0.711251673299152,0.056654031726312656
2022-03-08,Industrials,-0.002689999999999998,5,5,13,1.0,49.865500000000004,0.14062333333333335,57.031166666666664,0.6760117071520451,0.041518609390014956
2022-03-08,Materials,0.102885,3,5,6,0.6,55.14425000000001,0.04526,52.263000000000005,-0.05400027838620957,0.00770478962067526
2022-03-08,RealEstate,0.07224,2,5,2,0.4,53.612,0.05440666666666667,52.720333333333336,-0.046971421270403615,0.54178973035667
2022-03-08,Tech,0.12280333333333333,4,5,29,0.8,56.140166666666666,0.025476333333333333,51.27381666666667,-0.7129248015224509,0.14347050305874146
2022-03-08,Utilities,0.023079999999999996,2,5,3,0.4,51.153999999999996,0.131465,56.573249999999994,0.389259158095305,0.37579882852159213
2022-03-09,Comm,0.10213000000000001,5,5,13,1.0,55.106500000000004,0.046473333333333325,52.32366666666667,-0.365879956306849,0.10974083891851662
2022-03-09,Consumer,0.050169285714285715,5,5,32,1.0,52.50846428571428,0.17687952380952382,58.84397619047619,0.9180146224122191,-0.07891035168287386
2022-03-09,Energy,0.13107666666666667,5,5,35,1.0,56.55383333333334,0.13011577777777777,56.50578888888889,0.5188155234234347,0.18975556409100675
2022-03-09,Financials,0.1363913333333333,5,5,16,1.0,56.81956666666667,0.06994,53.49699999999999,-0.22998829206215862,-0.45761132294910045
2022-03-09,Healthcare,0.151694,5,5,13,1.0,57.5847,-0.085295,45.73525,-1.8118291677654905,0.08912845707529726
2022-03-09,Industrials,0.14179714285714287,5,5,18,1.0,57.08985714285715,-0.002689999999999998,49.865500000000004,-0.8991217607112014,-0.0835617694285437
2022-03-09,Materials,0.05589999999999999,3,5,3,0.6,52.795,0.102885,55.14425000000001,0.7536064432237051,0.053689767930251306
2022-03-09,RealEstate,-0.03178,3,5,3,0.6,48.411,0.07224,53.612,0.15063576382054766,0.5791241393953475
2022-03-09,Tech,0.07693371428571429,5,5,37,1.0,53.84668571428571,0.12280333333333333,56.140166666666666,0.24704870468412501,0.1811715540136493
2022-03-09,Utilities,0.007089999999999999,1,5,2,0.2,50.3545,0.023079999999999996,51.153999999999996,-0.7167936126823805,0.2468035459705572
2022-03-10,Comm,0.07982,4,5,9,0.8,53.991,0.10213000000000001,55.106500000000004,0.23750826125864694,0.06041921102468587
2022-03-10,Consumer,0.07316199999999999,5,5,21,1.0,53.6581,0.050169285714285715,52.50846428571428,-0.6255031334646496,-0.11576546618043461
2022-03-10,Energy,0.10305261904761905,5,5,30,1.0,55.15263095238095,0.13107666666666667,56.55383333333334,0.5274031983327215,0.1995958082282819
2022-03-10,Financials,-0.015672857142857138,5,5,21,1.0,49.21635714285714,0.1363913333333333,56.81956666666667,0.4140830424300405,-0.39388296565623676
2022-03-10,Healthcare,0.0320025,3,5,15,0.6,51.600125,0.151694,57.5847,0.5085003801011944,0.03720129759875458
2022-03-10,Industrials,0.01252038095238095,5,5,19,1.0,50.62601904761905,0.14179714285714287,57.08985714285715,0.6897652947021127,-0.12130695999823074
2022-03-10,Materials,0.09483,5,5,8,1.0,54.7415,0.05589999999999999,52.795,0.09382489365094109,0.04838026527434217
2022-03-10,RealEstate,0.03612,4,5,10,0.8,51.806,-0.03178,48.411,-1.002903881290841,0.5282547011885519
2022-03-10,Tech,0.2753936923076923,5,5,36,1.0,63.76968461538461,0.07693371428571429,53.84668571428571,-0.20554482355721332,0.17503381733079518
2022-03-10,Utilities,0.062360000000000006,5,5,7,1.0,53.117999999999995,0.007089999999999999,50.3545,-0.8789958215779794,0.18165631524337839
2022-03-11,Comm,0.038795,3,5,11,0.6,51.93975,0.07982,53.991,-0.004644204611148137,0.05766872898219048
2022-03-11,Consumer,0.07208400000000001,5,5,23,1.0,53.6042,0.07316199999999999,53.6581,-0.3447526051185056,-0.17630897974432125
2022-03-11,Energy,0.14791055555555555,5,5,27,1.0,57.39552777777778,0.10305261904761905,55.15263095238095,0.25871757817669394,0.15792049737877706
2022-03-11,Financials,0.0849742857142857,4,5,11,0.8,54.248714285714286,-0.015672857142857138,49.21635714285714,-1.0608283476934661,-0.47399246685710783
2022-03-11,Healthcare,0.15783750000000002,5,5,16,1.0,57.891875000000006,0.0320025,51.600125,-0.6612011681114337,-0.009040220232385718
2022-03-11,Industrials,0.11408,5,5,10,1.0,55.704,0.01252038095238095,50.62601904761905,-0.7321371699462179,-0.11664801757705638
2022-03-11,Materials,0.10980666666666668,3,5,5,0.6,55.49033333333333,0.09483,54.7415,0.6400124200598439,0.033643361754774836
2022-03-11,RealEstate,0.11576,2,5,4,0.4,55.788000000000004,0.03612,51.806,-0.24819064334231994,0.4973679195065597
2022-03-11,Tech,0.069042,5,5,21,1.0,53.4521,0.2753936923076923,63.76968461538461,1.7535219640798911,0.20168787847286299
2022-03-11,Utilities,0.11148,1,5,1,0.2,55.574,0.062360000000000006,53.117999999999995,-0.31340125820775216,0.1357479848225907
2022-03-14,Comm,0.10785928571428571,3,5,13,0.6,55.392964285714285,0.038795,51.93975,-0.44991092726993853,-0.04753783105916067
2022-03-14,Consumer,0.03899785714285715,5,5,28,1.0,51.949892857142856,0.07208400000000001,53.6042,-0.3575399553622733,-0.177591461011885
2022-03-14,Energy,0.19357133333333332,5,5,32,1.0,59.67856666666667,0.14791055555555555,57.39552777777778,0.6879370327561276,0.13959385829363957
2022-03-14,Financials,0.27093142857142855,5,5,23,1.0,63.54657142857143,0.0849742857142857,54.248714285714286,-0.08298465968784151,-0.5080294447012892
2022-03-14,Healthcare,0.11829,4,5,8,0.8,55.914500000000004,0.15783750000000002,57.891875000000006,0.56941773387467,-0.06047003585135904
2022-03-14,Industrials,0.27788,5,5,12,1.0,63.894000000000005,0.11408,55.704,0.38567117600019407,-0.07805783306432754
2022-03-14,Materials,0.05,2,5,3,0.4,52.5,0.10980666666666668,55.49033333333333,0.8494642501644084,0.05317922034574118
2022-03-14,RealEstate,0.13178,5,5,8,1.0,56.589,0.11576,55.788000000000004,0.6358657785601247,0.5232716517346477
2022-03-14,Tech,0.26458244444444445,5,5,26,1.0,63.22912222222222,0.069042,53.4521,-0.28588513600893284,0.15432266273397927
2022-03-14,Utilities,0.061453333333333325,4,5,7,0.8,53.07266666666667,0.11148,55.574,0.18872524392689505,0.08918906755080125
2022-03-15,Comm,0.151826,4,5,9,0.8,57.591300000000004,0.10785928571428571,55.392964285714285,0.30071955773021936,-0.1958076912009393
2022-03-15,Consumer,0.11753333333333334,5,5,28,1.0,55.876666666666665,0.03899785714285715,51.949892857142856,-0.7606774374809786,-0.2481761420234999
2022-03-15,Energy,0.18919616666666667,5,5,33,1.0,59.45980833333333,0.19357133333333332,59.67856666666667,1.1243860621953596,0.24047513358263958
2022-03-15,Financials,-0.006109333333333333,5,5,20,1.0,49.69453333333333,0.27093142857142855,63.54657142857143,1.7216235897323278,-0.39111996339162075
2022-03-15,Healthcare,-0.06819000000000001,5,5,10,1.0,46.5905,0.11829,55.914500000000004,0.18201021877877663,-0.0299708215252815
2022-03-15,Industrials,0.16715333333333332,4,5,12,0.8,58.35766666666666,0.27788,63.894000000000005,2.18787282180447,0.0470904923910774
2022-03-15,Materials,0.11628000000000001,2,5,3,0.4,55.814,0.05,52.5,0.00826098070875419,0.04929254344920629
2022-03-15,RealEstate,0.27098666666666665,4,5,9,0.8,63.54933333333334,0.13178,56.589,0.8129398149969145,0.49748853846205987
2022-03-15,Tech,0.10480093939393939,5,5,36,1.0,55.24004696969696,0.26458244444444445,63.22912222222222,1.6424405546533498,0.24426747848204583
2022-03-15,Utilities,0.0951,2,5,2,0.4,54.754999999999995,0.061453333333333325,53.07266666666667,-0.32297601375529056,0.04767646079925045
2022-03-16,Comm,0.02732,2,5,3,0.4,51.366,0.151826,57.591300000000004,0.7783617804375019,-0.10016214683903116
2022-03-16,Consumer,0.08664166666666666,5,5,25,1.0,54.33208333333334,0.11753333333333334,55.876666666666665,0.1985499615254106,-0.1767467893187827
2022-03-16,Energy,0.17838983766233765,5,5,29,1.0,58.91949188311688,0.18919616666666667,59.45980833333333,1.0801928559785046,0.2733693841417955
2022-03-16,Financials,0.12465657142857142,3,5,14,0.6,56.23282857142857,-0.006109333333333333,49.69453333333333,-0.9681815163140032,-0.417746090354981
2022-03-16,Healthcare,0.09632357142857144,5,5,16,1.0,54.81617857142857,-0.06819000000000001,46.5905,-1.6433027984897655,-0.17247990324810802
2022-03-16,Industrials,0.02037619047619048,3,5,18,0.6,51.01880952380953,0.16715333333333332,58.35766666666666,0.9621072558461132,0.05678733645151146
2022-03-16,Materials,0.10718999999999998,2,5,3,0.4,55.3595,0.11628000000000001,55.814,0.939885153636801,0.023440310477381092
2022-03-16,RealEstate,0.12990666666666667,2,5,4,0.4,56.49533333333333,0.27098666666666665,63.54933333333334,2.35790229863836,0.6293398133501247
2022-03-16,Tech,0.14507339826839827,4,5,31,0.8,57.25366991341991,0.10480093939393939,55.24004696969696,0.06391806116584892,0.27094452336170466
