trading_date,ticker,sector,n_headlines,plain_sentiment,sentiment_score,positive_share,negative_share,neutral_share,finance_phrase_hits,score_100
2021-03-03,AMT,RealEstate,3,0.0086,0.0086,0.0,0.0,1.0,0,50.43
2021-03-03,BA,Industrials,4,-0.023424999999999994,-0.023424999999999994,0.25,0.25,0.5,0,48.82875
2021-03-03,CCI,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,CMCSA,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,CVX,Energy,4,-0.015500000000000014,-0.015500000000000014,0.25,0.5,0.25,0,49.224999999999994
2021-03-03,DIS,Consumer,7,0.07087142857142857,0.07087142857142857,0.42857142857142855,0.14285714285714285,0.42857142857142855,0,53.543571428571425
2021-03-03,DUK,Utilities,1,0.2023,0.2023,1.0,0.0,0.0,0,60.114999999999995
2021-03-03,EA,Comm,2,0.10115,0.10115,0.5,0.0,0.5,0,55.057500000000005
2021-03-03,GE,Industrials,7,0.07118571428571428,0.07118571428571428,0.2857142857142857,0.0,0.7142857142857143,0,53.55928571428571
2021-03-03,GS,Financials,6,-0.023583333333333335,-0.023583333333333335,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,48.82083333333333
2021-03-03,INTC,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,KO,Consumer,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,MMM,Industrials,4,0.11887500000000001,0.11887500000000001,0.5,0.0,0.5,0,55.94375
2021-03-03,MRK,Healthcare,4,0.2567,0.2567,0.5,0.0,0.5,0,62.834999999999994
2021-03-03,MS,Financials,7,-0.020214285714285716,-0.020214285714285716,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,48.989285714285714
2021-03-03,NKE,Consumer,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,PLD,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,SBUX,Consumer,4,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,T,Comm,5,0.18198,0.18198,0.6,0.0,0.4,0,59.099000000000004
2021-03-03,TMUS,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,UPS,Industrials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,USB,Financials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,V,Financials,1,-0.0258,0.0,0.0,0.0,1.0,0,50.0
2021-03-03,WFC,Financials,4,0.125,0.125,0.5,0.0,0.5,0,56.25
2021-03-03,WMT,Consumer,12,0.07811666666666667,0.11635,0.25,0.0,0.75,0,55.817499999999995
2021-03-03,XOM,Energy,11,0.037945454545454546,0.037945454545454546,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,51.89727272727273
2021-03-04,ABBV,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-04,ABT,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-04,ADBE,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-04,AMD,Tech,1,0.25,0.25,1.0,0.0,0.0,0,62.5
2021-03-04,AMGN,Healthcare,8,-0.09713749999999999,-0.09713749999999999,0.125,0.25,0.625,0,45.143125
2021-03-04,AMT,RealEstate,1,0.5574,0.5574,1.0,0.0,0.0,0,77.86999999999999
2021-03-04,BA,Industrials,4,0.09545,0.09545,0.25,0.0,0.75,0,54.7725
2021-03-04,CAT,Industrials,1,0.0,0.4215,1.0,0.0,0.0,0,71.075
2021-03-04,CMCSA,Comm,1,0.3818,0.3818,1.0,0.0,0.0,0,69.08999999999999
2021-03-04,COP,Energy,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-04,CVX,Energy,4,0.08705000000000002,0.08705000000000002,0.5,0.25,0.25,0,54.352500000000006
2021-03-04,D,Utilities,1,0.5563,0.5563,1.0,0.0,0.0,0,77.815
2021-03-04,DD,Materials,1,0.296,0.296,1.0,0.0,0.0,0,64.8
2021-03-04,DIS,Consumer,11,-0.05710909090909091,-0.07624545454545455,0.0,0.18181818181818182,0.8181818181818182,0,46.18772727272727
2021-03-04,EA,Comm,1,0.4019,0.4019,1.0,0.0,0.0,0,70.095
2021-03-04,GE,Industrials,3,0.21230000000000002,0.21230000000000002,0.3333333333333333,0.0,0.6666666666666666,0,60.614999999999995
2021-03-04,GILD,Healthcare,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-04,GS,Financials,5,-0.013339999999999996,-0.013339999999999996,0.4,0.4,0.2,0,49.333
2021-03-04,MS,Financials,5,-0.016700000000000003,-0.016700000000000003,0.2,0.2,0.6,0,49.165
2021-03-04,NKE,Consumer,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-04,OXY,Energy,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-04,QCOM,Tech,4,0.011699999999999988,0.011699999999999988,0.25,0.25,0.5,0,50.585
2021-03-04,SBUX,Consumer,2,-0.44215,-0.5474,0.0,1.0,0.0,0,22.63
2021-03-04,SLB,Energy,1,0.296,0.296,1.0,0.0,0.0,0,64.8
2021-03-04,T,Comm,1,-0.2924,-0.2924,0.0,1.0,0.0,0,35.38
2021-03-04,TMUS,Comm,2,0.2787,0.2787,0.5,0.0,0.5,0,63.934999999999995
2021-03-04,UPS,Industrials,1,0.0,0.4215,1.0,0.0,0.0,0,71.075
2021-03-04,V,Financials,1,0.25,0.25,1.0,0.0,0.0,0,62.5
2021-03-04,WFC,Financials,2,0.47209999999999996,0.47209999999999996,1.0,0.0,0.0,0,73.605
2021-03-04,WMT,Consumer,8,0.090275,0.06396249999999999,0.375,0.125,0.5,0,53.198125
2021-03-04,XOM,Energy,4,0.12917499999999998,0.12917499999999998,0.25,0.25,0.5,0,56.45875
2021-03-05,ABBV,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,ABT,Healthcare,2,-0.1909,-0.1909,0.0,0.5,0.5,0,40.455000000000005
2021-03-05,AMD,Tech,2,0.1909,0.1909,0.5,0.0,0.5,0,59.545
2021-03-05,AMGN,Healthcare,1,0.296,0.296,1.0,0.0,0.0,0,64.8
2021-03-05,AMT,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,BA,Industrials,7,-0.02328571428571428,-0.02328571428571428,0.2857142857142857,0.2857142857142857,0.42857142857142855,0,48.83571428571429
2021-03-05,CAT,Industrials,1,-0.4019,-0.4019,0.0,1.0,0.0,0,29.905000000000005
2021-03-05,CCI,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,CMCSA,Comm,3,0.12726666666666667,0.12726666666666667,0.3333333333333333,0.0,0.6666666666666666,0,56.36333333333333
2021-03-05,COP,Energy,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,CVX,Energy,8,0.2432,0.2432,0.625,0.0,0.375,0,62.160000000000004
2021-03-05,D,Utilities,3,0.19469999999999998,0.19469999999999998,0.6666666666666666,0.0,0.3333333333333333,0,59.73500000000001
2021-03-05,DD,Materials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,DIS,Consumer,8,0.1194125,0.1194125,0.375,0.125,0.5,0,55.970625
2021-03-05,EA,Comm,2,0.148,0.148,0.5,0.0,0.5,0,57.4
2021-03-05,GE,Industrials,1,0.6249,0.7845,1.0,0.0,0.0,0,89.225
2021-03-05,GS,Financials,5,0.17962,0.17182,0.4,0.0,0.6,0,58.591
2021-03-05,INTC,Tech,6,0.0734,0.0734,0.16666666666666666,0.0,0.8333333333333334,0,53.669999999999995
2021-03-05,MMM,Industrials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,MRK,Healthcare,2,-0.20505,-0.20505,0.5,0.5,0.0,0,39.7475
2021-03-05,MS,Financials,3,-0.0412,-0.0412,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,47.94
2021-03-05,NEM,Materials,1,0.34,0.34,1.0,0.0,0.0,0,67.0
2021-03-05,O,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,OXY,Energy,3,0.24546666666666664,0.24546666666666664,0.6666666666666666,0.0,0.3333333333333333,0,62.27333333333333
2021-03-05,QCOM,Tech,4,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,SBUX,Consumer,1,0.25,0.25,1.0,0.0,0.0,0,62.5
2021-03-05,SLB,Energy,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,T,Comm,5,-0.02198,-0.02198,0.2,0.4,0.4,0,48.901
2021-03-05,TMUS,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-05,TTWO,Comm,1,0.296,0.296,1.0,0.0,0.0,0,64.8
2021-03-05,V,Financials,1,0.296,0.296,1.0,0.0,0.0,0,64.8
2021-03-05,WFC,Financials,3,0.2083,0.2083,0.3333333333333333,0.0,0.6666666666666666,0,60.415
2021-03-05,WMT,Consumer,8,0.2569,0.2569,0.5,0.125,0.375,0,62.845
2021-03-05,XOM,Energy,4,0.074,0.074,0.25,0.0,0.75,0,53.7
2021-03-08,ABBV,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,ABT,Healthcare,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,ADBE,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,AMD,Tech,2,0.37985,0.37985,1.0,0.0,0.0,0,68.9925
2021-03-08,AMT,RealEstate,1,-0.3182,-0.3182,0.0,1.0,0.0,0,34.089999999999996
2021-03-08,BA,Industrials,6,0.062166666666666655,0.17266666666666666,0.6666666666666666,0.3333333333333333,0.0,0,58.63333333333334
2021-03-08,CAT,Industrials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,CMCSA,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,COP,Energy,1,0.2732,0.2732,1.0,0.0,0.0,0,63.660000000000004
2021-03-08,CVX,Energy,6,0.14568333333333333,0.13721666666666668,0.3333333333333333,0.0,0.6666666666666666,0,56.86083333333334
2021-03-08,DD,Materials,3,0.1998,0.1998,0.3333333333333333,0.0,0.6666666666666666,0,59.99
2021-03-08,DIS,Consumer,12,0.027158333333333326,0.027158333333333326,0.25,0.16666666666666666,0.5833333333333334,0,51.35791666666667
2021-03-08,DUK,Utilities,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,EA,Comm,1,-0.1531,-0.1531,0.0,1.0,0.0,0,42.345
2021-03-08,GE,Industrials,12,0.13922500000000002,0.17435,0.4166666666666667,0.0,0.5833333333333334,0,58.7175
2021-03-08,GILD,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,GS,Financials,1,0.34,0.34,1.0,0.0,0.0,0,67.0
2021-03-08,INTC,Tech,1,0.4019,0.4019,1.0,0.0,0.0,0,70.095
2021-03-08,MMM,Industrials,2,0.31245,0.31245,0.5,0.0,0.5,0,65.6225
2021-03-08,MRK,Healthcare,5,0.1972,0.1972,0.4,0.2,0.4,0,59.86
2021-03-08,NEE,Utilities,2,-0.20095,-0.3062,0.0,0.5,0.5,0,34.69
2021-03-08,NEM,Materials,3,0.09866666666666667,0.09866666666666667,0.3333333333333333,0.0,0.6666666666666666,0,54.93333333333334
2021-03-08,NKE,Consumer,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,O,RealEstate,1,0.6249,0.6249,1.0,0.0,0.0,0,81.245
2021-03-08,OXY,Energy,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,PSA,RealEstate,1,0.8126,0.8126,1.0,0.0,0.0,0,90.63
2021-03-08,QCOM,Tech,5,0.27515999999999996,0.2678,0.6,0.0,0.4,0,63.39
2021-03-08,SBUX,Consumer,1,0.296,0.296,1.0,0.0,0.0,0,64.8
2021-03-08,SHW,Materials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-08,T,Comm,5,0.20301999999999998,0.20301999999999998,0.6,0.2,0.2,0,60.150999999999996
2021-03-08,TMUS,Comm,1,-0.3182,-0.3182,0.0,1.0,0.0,0,34.089999999999996
2021-03-08,TTWO,Comm,2,-0.07655,-0.07655,0.0,0.5,0.5,0,46.1725
2021-03-08,UPS,Industrials,2,0.10115,0.10115,0.5,0.0,0.5,0,55.057500000000005
2021-03-08,USB,Financials,3,0.0172,0.0172,0.3333333333333333,0.0,0.6666666666666666,0,50.86000000000001
2021-03-08,V,Financials,4,-0.007174999999999997,-0.05980000000000002,0.5,0.25,0.25,0,47.01
2021-03-08,WFC,Financials,2,0.31845,0.31845,0.5,0.0,0.5,0,65.9225
2021-03-08,WMT,Consumer,9,0.20353333333333332,0.19205555555555553,0.5555555555555556,0.1111111111111111,0.3333333333333333,0,59.60277777777778
2021-03-08,XOM,Energy,5,0.10146,0.10146,0.6,0.0,0.4,0,55.07299999999999
2021-03-09,ABBV,Healthcare,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,ABT,Healthcare,3,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,ADBE,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,AMD,Tech,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,BA,Industrials,8,0.19665,0.2440125,0.625,0.125,0.25,0,62.200624999999995
2021-03-09,CAT,Industrials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,CMCSA,Comm,2,0.148,0.148,0.5,0.0,0.5,0,57.4
2021-03-09,CVX,Energy,7,-0.08142857142857142,-0.08142857142857142,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,45.92857142857143
2021-03-09,D,Utilities,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,DIS,Consumer,10,0.17285999999999999,0.17285999999999999,0.5,0.1,0.4,0,58.643
2021-03-09,EA,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,GE,Industrials,6,0.20986666666666667,0.20986666666666667,0.6666666666666666,0.16666666666666666,0.16666666666666666,0,60.49333333333333
2021-03-09,GS,Financials,5,0.10533999999999999,0.07224,0.2,0.0,0.8,0,53.612
2021-03-09,INTC,Tech,4,-0.05052499999999999,-0.05052499999999999,0.25,0.25,0.5,0,47.47375
2021-03-09,MRK,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,MS,Financials,3,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,NEE,Utilities,1,-0.1706,-0.1706,0.0,1.0,0.0,0,41.47
2021-03-09,NEM,Materials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,NKE,Consumer,4,0.2202,0.2202,0.5,0.0,0.5,0,61.01
2021-03-09,OXY,Energy,1,-0.6124,-0.6124,0.0,1.0,0.0,0,19.379999999999995
2021-03-09,QCOM,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,SBUX,Consumer,3,0.1468,0.1468,0.3333333333333333,0.0,0.6666666666666666,0,57.34
2021-03-09,TMUS,Comm,1,0.6249,0.6249,1.0,0.0,0.0,0,81.245
2021-03-09,TTWO,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,V,Financials,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-09,WFC,Financials,1,-0.1901,-0.1901,0.0,1.0,0.0,0,40.495000000000005
2021-03-09,WMT,Consumer,6,-0.04933333333333333,-0.04933333333333333,0.0,0.16666666666666666,0.8333333333333334,0,47.53333333333333
2021-03-09,XOM,Energy,3,0.17556666666666665,0.17556666666666665,0.3333333333333333,0.0,0.6666666666666666,0,58.778333333333336
2021-03-10,ABBV,Healthcare,2,0.4256,0.4256,1.0,0.0,0.0,0,71.28
2021-03-10,ADBE,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-10,AMD,Tech,1,0.6249,0.6249,1.0,0.0,0.0,0,81.245
2021-03-10,BA,Industrials,12,-0.1253,-0.1253,0.16666666666666666,0.4166666666666667,0.4166666666666667,0,43.735
2021-03-10,CCI,RealEstate,1,0.1779,0.1779,1.0,0.0,0.0,0,58.894999999999996
2021-03-10,CMCSA,Comm,3,0.0086,0.0086,0.0,0.0,1.0,0,50.43
2021-03-10,COP,Energy,4,0.28459999999999996,0.28459999999999996,1.0,0.0,0.0,0,64.23
2021-03-10,CVX,Energy,2,0.17585,0.17585,0.5,0.5,0.0,0,58.792500000000004
2021-03-10,D,Utilities,1,0.5106,0.3612,1.0,0.0,0.0,0,68.06
2021-03-10,DIS,Consumer,11,0.034754545454545455,0.034754545454545455,0.18181818181818182,0.09090909090909091,0.7272727272727273,0,51.73772727272728
2021-03-10,GE,Industrials,13,-0.04056923076923077,-0.04056923076923077,0.15384615384615385,0.23076923076923078,0.6153846153846154,0,47.97153846153846
2021-03-10,GILD,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-10,GS,Financials,2,0.38155,0.38155,1.0,0.0,0.0,0,69.0775
2021-03-10,INTC,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-10,KO,Consumer,7,0.20124285714285714,0.20124285714285714,0.42857142857142855,0.0,0.5714285714285714,0,60.06214285714285
2021-03-10,MMM,Industrials,1,0.5106,0.5106,1.0,0.0,0.0,0,75.53
2021-03-10,MRK,Healthcare,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-10,MS,Financials,3,0.14636666666666667,0.311,0.6666666666666666,0.0,0.3333333333333333,0,65.55
2021-03-10,NEE,Utilities,1,0.2732,0.2732,1.0,0.0,0.0,0,63.660000000000004
2021-03-10,NEM,Materials,2,0.2139,0.2139,0.5,0.0,0.5,0,60.695
2021-03-10,NKE,Consumer,1,0.5106,0.3612,1.0,0.0,0.0,0,68.06
2021-03-10,OXY,Energy,2,0.0963,0.0963,0.5,0.0,0.5,0,54.815000000000005
2021-03-10,SBUX,Consumer,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-10,T,Comm,8,0.10068750000000001,0.10068750000000001,0.625,0.375,0.0,0,55.034375000000004
2021-03-10,TMUS,Comm,1,0.4404,0.4404,1.0,0.0,0.0,0,72.02
2021-03-10,TTWO,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-10,UPS,Industrials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-10,V,Financials,1,0.6249,0.6249,1.0,0.0,0.0,0,81.245
2021-03-10,WMT,Consumer,5,0.009839999999999998,0.009839999999999998,0.2,0.2,0.6,0,50.492000000000004
2021-03-10,XOM,Energy,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,ABBV,Healthcare,1,0.34,0.34,1.0,0.0,0.0,0,67.0
2021-03-11,ABT,Healthcare,2,0.04185,0.04185,0.5,0.5,0.0,0,52.092499999999994
2021-03-11,ADBE,Tech,1,0.25,0.25,1.0,0.0,0.0,0,62.5
2021-03-11,AMD,Tech,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,AMGN,Healthcare,4,-0.17525000000000002,-0.17525000000000002,0.0,0.5,0.5,0,41.2375
2021-03-11,AMT,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,BA,Industrials,6,-0.013949999999999999,-0.049033333333333345,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,47.54833333333333
2021-03-11,CAT,Industrials,1,0.4576,0.4576,1.0,0.0,0.0,0,72.88
2021-03-11,CMCSA,Comm,2,0.31245,0.31245,0.5,0.0,0.5,0,65.6225
2021-03-11,CVX,Energy,2,0.60725,0.60725,1.0,0.0,0.0,0,80.3625
2021-03-11,DD,Materials,1,0.4404,0.4404,1.0,0.0,0.0,0,72.02
2021-03-11,DIS,Consumer,12,0.25495,0.27810833333333335,0.6666666666666666,0.08333333333333333,0.25,0,63.90541666666667
2021-03-11,GE,Industrials,10,0.13477,0.13477,0.3,0.0,0.7,0,56.7385
2021-03-11,GILD,Healthcare,6,-0.10410000000000001,-0.10410000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,44.795
2021-03-11,GS,Financials,4,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,INTC,Tech,7,0.14794285714285715,0.14794285714285715,0.42857142857142855,0.2857142857142857,0.2857142857142857,0,57.39714285714286
2021-03-11,KO,Consumer,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,MMM,Industrials,3,0.4176666666666667,0.4176666666666667,0.6666666666666666,0.0,0.3333333333333333,0,70.88333333333333
2021-03-11,MRK,Healthcare,5,0.04043999999999999,0.10229999999999999,0.4,0.2,0.4,0,55.115
2021-03-11,MS,Financials,3,0.0,0.16463333333333333,0.3333333333333333,0.0,0.6666666666666666,0,58.23166666666667
2021-03-11,NKE,Consumer,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,NUE,Materials,2,0.20095,0.20095,0.5,0.0,0.5,0,60.0475
2021-03-11,PLD,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,QCOM,Tech,5,-0.001100000000000012,-0.001100000000000012,0.6,0.2,0.2,0,49.945
2021-03-11,SBUX,Consumer,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,SLB,Energy,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,T,Comm,5,0.34538,0.34538,0.8,0.0,0.2,0,67.269
2021-03-11,TMUS,Comm,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,UPS,Industrials,1,0.25,0.25,1.0,0.0,0.0,0,62.5
2021-03-11,USB,Financials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-11,WFC,Financials,3,0.23263333333333333,0.23263333333333333,0.6666666666666666,0.0,0.3333333333333333,0,61.63166666666666
2021-03-11,WMT,Consumer,7,0.16702857142857144,0.16702857142857144,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,58.35142857142858
2021-03-11,XOM,Energy,3,0.27086666666666664,0.27086666666666664,0.3333333333333333,0.0,0.6666666666666666,0,63.54333333333333
2021-03-12,AMD,Tech,2,0.10115,0.10115,0.5,0.0,0.5,0,55.057500000000005
2021-03-12,BA,Industrials,6,0.09075,0.09075,0.3333333333333333,0.0,0.6666666666666666,0,54.537499999999994
2021-03-12,CCI,RealEstate,1,0.0772,0.0772,1.0,0.0,0.0,0,53.86
2021-03-12,CMCSA,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-12,DD,Materials,1,0.296,0.296,1.0,0.0,0.0,0,64.8
2021-03-12,DIS,Consumer,6,0.0813,0.0813,0.3333333333333333,0.16666666666666666,0.5,0,54.065
2021-03-12,DUK,Utilities,1,0.3612,0.3612,1.0,0.0,0.0,0,68.06
2021-03-12,EA,Comm,1,0.765,0.765,1.0,0.0,0.0,0,88.25
2021-03-12,GE,Industrials,2,0.4576,0.4576,1.0,0.0,0.0,0,72.88
2021-03-12,GS,Financials,3,0.2394666666666667,0.2394666666666667,0.3333333333333333,0.0,0.6666666666666666,0,61.973333333333336
2021-03-12,INTC,Tech,1,0.4019,0.4019,1.0,0.0,0.0,0,70.095
2021-03-12,KO,Consumer,2,0.1806,0.1806,0.5,0.0,0.5,0,59.03
2021-03-12,MRK,Healthcare,3,-0.12040000000000001,-0.12040000000000001,0.0,0.3333333333333333,0.6666666666666666,0,43.98
2021-03-12,MS,Financials,2,0.3825,0.3825,0.5,0.0,0.5,0,69.125
2021-03-12,NKE,Consumer,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-12,O,RealEstate,1,0.3612,0.3612,1.0,0.0,0.0,0,68.06
2021-03-12,PSA,RealEstate,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-12,QCOM,Tech,1,0.2023,0.2023,1.0,0.0,0.0,0,60.114999999999995
2021-03-12,SBUX,Consumer,1,0.2924,0.2924,1.0,0.0,0.0,0,64.62
2021-03-12,SHW,Materials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-12,SO,Utilities,1,0.2023,0.2023,1.0,0.0,0.0,0,60.114999999999995
2021-03-12,T,Comm,7,0.018042857142857138,0.018042857142857138,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,50.90214285714285
2021-03-12,TMUS,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-12,UPS,Industrials,3,0.14049999999999999,0.14049999999999999,0.3333333333333333,0.0,0.6666666666666666,0,57.025000000000006
2021-03-12,USB,Financials,1,-0.1779,-0.1779,0.0,1.0,0.0,0,41.105000000000004
2021-03-12,V,Financials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-12,WFC,Financials,2,-0.08895,-0.08895,0.0,0.5,0.5,0,45.5525
2021-03-12,WMT,Consumer,7,0.1916142857142857,0.1916142857142857,0.5714285714285714,0.0,0.42857142857142855,0,59.580714285714286
2021-03-12,XOM,Energy,1,0.4767,0.4767,1.0,0.0,0.0,0,73.83500000000001
2021-03-15,ABBV,Healthcare,5,0.07636,0.07636,0.2,0.0,0.8,0,53.818
2021-03-15,ABT,Healthcare,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-15,ADBE,Tech,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-15,AEP,Utilities,2,0.10115,0.10115,0.5,0.0,0.5,0,55.057500000000005
2021-03-15,AMD,Tech,3,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-15,AMGN,Healthcare,1,0.3818,0.3818,1.0,0.0,0.0,0,69.08999999999999
2021-03-15,AMT,RealEstate,3,0.16463333333333333,0.16463333333333333,0.3333333333333333,0.0,0.6666666666666666,0,58.23166666666667
2021-03-15,BA,Industrials,5,0.068,0.068,0.2,0.0,0.8,0,53.400000000000006
2021-03-15,CAT,Industrials,1,0.4939,0.4939,1.0,0.0,0.0,0,74.695
2021-03-15,CCI,RealEstate,1,0.4404,0.4404,1.0,0.0,0.0,0,72.02
2021-03-15,CMCSA,Comm,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-15,CVX,Energy,3,0.18213333333333334,0.18213333333333334,0.6666666666666666,0.0,0.3333333333333333,0,59.10666666666666
2021-03-15,DD,Materials,2,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-15,DIS,Consumer,14,0.09015714285714285,0.09015714285714285,0.2857142857142857,0.0,0.7142857142857143,0,54.50785714285714
2021-03-15,DOW,Materials,1,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-15,EA,Comm,2,0.4829,0.4829,1.0,0.0,0.0,0,74.145
2021-03-15,GE,Industrials,6,0.2503166666666667,0.3063,0.5,0.0,0.5,0,65.315
2021-03-15,GILD,Healthcare,7,0.3821857142857143,0.3821857142857143,0.7142857142857143,0.0,0.2857142857142857,0,69.10928571428572
2021-03-15,GS,Financials,3,0.2248,0.2248,0.3333333333333333,0.0,0.6666666666666666,0,61.24000000000001
2021-03-15,INTC,Tech,5,0.12954,0.12954,0.4,0.2,0.4,0,56.477
2021-03-15,KO,Consumer,1,0.5267,0.5267,1.0,0.0,0.0,0,76.335
2021-03-15,MMM,Industrials,2,0.26335,0.26335,0.5,0.0,0.5,0,63.1675
2021-03-15,MRK,Healthcare,5,0.19212,0.19212,0.4,0.0,0.6,0,59.606
2021-03-15,MS,Financials,3,0.0,0.0,0.0,0.0,1.0,0,50.0
2021-03-15,NEE,Utilities,2,0.44375,0.44375,1.0,0.0,0.0,0,72.1875
2021-03-15,NKE,Consumer,7,0.24571428571428572,0.24571428571428572,0.5714285714285714,0.0,0.42857142857142855,0,62.28571428571429
2021-03-15,O,RealEstate,1,0.5267,0.5267,1.0,0.0,0.0,0,76.335
